essay_id,score,raw_pred
000d118,3,2.2404957
0040e27,3,3.3547044
0047cb3,2,2.1010938
005a72e,4,4.194713
00d027f,3,3.34247
00e047b,4,3.7855184
00f3984,2,2.5215387
00f6383,3,3.4627666
00fd564,3,3.1023438
01247bc,2,2.574243
01267d1,1,2.7735515
014f1b3,2,1.4526081
0151c0f,4,3.954694
0156ea6,1,1.2120645
016010c,5,4.362863
01665d5,3,3.0597224
01846d8,2,1.8066485
018fbeb,2,2.9397576
01a0d33,3,3.550983
01a53e1,4,3.2340407
01ae85f,3,3.403532
01b55c8,4,4.3950286
01bb061,1,2.885347
01bb2f3,2,3.2578082
01c3e09,1,1.4721596
01cbe3d,4,3.6066732
01dabde,5,4.623494
01e64c4,2,2.0599556
0210900,2,2.1347814
0211cb6,1,2.9334278
021271e,3,2.8698804
0220c9f,3,3.10788
0224c63,2,2.6011474
022a010,5,4.027464
023c138,4,3.760259
0281195,2,2.2480688
0286af8,2,2.7251544
0296469,3,3.9659476
02da02a,3,3.638443
02f6c8a,5,3.9829183
0302537,3,2.579493
030cf8b,3,4.090011
031ab01,4,4.2186365
03237a6,3,3.6509323
0331f55,4,4.166867
035e3c7,3,3.6071343
0374dae,3,2.6457384
037545d,4,3.8706598
039b748,4,3.5701597
039fed8,2,2.813112
03c0382,4,3.5929952
03c75d3,4,4.2377048
03ca725,3,2.482938
03ce0a7,4,3.7271225
03d8fe8,4,3.9436958
03ee9ea,2,2.5022082
03ffbb2,2,2.6323497
04030c7,3,3.5734007
04128c7,3,3.144749
0425a6e,3,3.1061985
042b0cd,4,3.481067
043d5a8,2,3.163506
044a23f,3,3.5307682
046d467,1,1.0873014
047a377,3,2.6794777
04a4399,4,3.9177828
04af4e1,1,2.6462474
04b354e,5,4.230748
04d0713,2,1.7293861
04dbd25,4,4.0234222
04df837,4,3.5539086
04e1177,2,1.9339781
0502b23,3,2.997602
051429c,3,1.6018469
0516f28,1,1.5357263
053fa01,3,2.5172198
0550fb1,3,3.1411948
05806ed,3,3.3652399
0581013,2,2.2238362
05aacdb,4,4.318866
05b01a4,3,3.2895913
05bcd1b,2,1.2934237
05c2752,2,2.0458102
05dcee6,2,2.2896333
05e1eae,2,1.62731
05f81ce,4,4.160252
0607ed1,3,3.6299372
0630503,3,2.6179276
06333c3,3,2.3931808
0640912,4,3.7908304
0649f8e,2,2.0208335
0657f4c,2,1.8086833
0679f5a,4,3.5198698
067a23d,2,1.7257767
0681136,3,2.8285177
06a9fdf,3,2.6505013
06aa705,2,1.9804277
06e25aa,2,3.2736306
06ef6d4,3,2.5546012
070faae,3,3.8446343
0711276,2,1.5064037
071bcae,1,1.6567764
071dba8,3,3.0209522
073d5b0,4,3.5706422
074ba84,3,1.7383182
074fd98,4,3.9918437
077cf8e,2,2.2191381
07845e1,4,3.4553843
078f997,3,2.7382555
07a14a5,6,4.1912785
07b6ce2,2,2.170891
07c7556,4,3.5594041
07cde52,4,3.600818
07ce28e,3,3.7987342
07d41ed,6,4.2454348
07eb783,2,2.2013268
0802a6e,2,2.1760705
0804daa,1,1.2300687
081b620,3,3.036352
08519b2,5,4.879423
085f158,2,3.6929638
0870f09,3,2.9449089
0890d0b,4,3.833218
0890e40,3,2.9522526
089b9f0,3,3.348775
089e8f5,4,4.1528673
08a4217,3,3.6954093
08a4c92,4,3.9353132
08c3b51,4,3.6336064
08cec1d,4,4.596655
08d4d59,4,3.9207325
08e4b2e,3,2.9702113
08f129d,4,3.4063106
08fbb47,5,4.046118
0906ee2,5,4.4600067
090c52d,2,3.0969534
0912e51,2,3.3569772
0916c73,4,3.8723488
0916f2c,4,4.066845
091a8ca,3,3.127388
0926d5e,3,2.9588375
0952aee,4,3.6400695
0958685,3,3.0799644
095d62a,4,3.8566718
0962f2b,1,1.1769699
0966167,2,2.0382671
0980c17,2,3.4949205
098d6c6,2,2.185438
0999761,4,3.8632717
09a7f87,3,2.8877573
09b1823,3,2.3221078
09b7da8,2,1.8127326
09c97ba,2,2.680832
09e6583,4,4.490215
09e971b,4,3.642089
0a01969,4,3.938755
0a0388e,2,2.1314654
0a0f7cc,3,3.7078514
0a45f5b,3,3.0926003
0a50c61,5,4.368058
0a62a7a,4,4.4744463
0a7fbd0,4,3.6319814
0a834e9,4,3.7105913
0a919e5,3,3.386181
0a94ac7,2,2.9925857
0aaae26,5,4.5427904
0ac26e9,3,3.3112397
0ad1f49,2,1.6380227
0af2d2d,3,3.1413019
0b153d1,2,3.0476294
0b2c063,2,1.5556331
0b47a00,3,3.3446238
0b551ad,3,2.8512924
0b700a7,2,3.0224497
0b708bc,3,2.9682522
0b8588b,1,2.109456
0b8e735,2,2.070808
0bacb0f,2,2.5167286
0bb7157,3,2.6185446
0bb7573,2,2.2674837
0bbbed5,4,3.7436132
0bc0443,3,3.6342688
0bebdc5,3,3.7495217
0bf34b6,1,1.5388815
0c047cd,2,2.080247
0c059b2,3,1.9122214
0c10954,2,2.5119386
0c1322b,1,1.5966783
0c1da05,3,3.406404
0c2a63d,3,3.5409656
0c2f000,2,1.9347839
0c3a8a0,2,1.9179258
0c442a8,5,4.8636055
0c47509,3,2.4802597
0c61969,2,1.8462203
0c6cdfe,2,1.7202079
0c8abe3,3,2.4713864
0cc9cb5,5,4.424259
0cdf1ff,5,4.306761
0ce3c1c,3,3.5468044
0d077e2,3,2.8736908
0d1dfcb,2,2.5789652
0d23181,2,1.9065261
0d91c5e,3,4.1988955
0d96d4e,1,2.1699486
0d9d694,3,3.2573595
0dabca9,3,3.570535
0db7e99,5,4.405246
0dbd926,3,3.3097644
0dcf2f6,6,4.0490904
0dd48cd,2,3.2765067
0ded4da,3,3.577696
0e00dde,3,3.2767625
0e03564,4,3.697191
0e22bc3,4,3.1733994
0e277d7,3,3.2914536
0e426b4,2,3.737868
0e54b40,3,2.5376825
0e73ffd,4,3.8131318
0e782a4,3,3.6599994
0e7cbd2,2,2.5707753
0e82e35,4,3.8636737
0e92d4a,3,3.6899023
0ea84b1,2,2.1672103
0ed8aad,3,3.4786658
0f01ab8,3,3.5458205
0f2299f,2,2.1801503
0f50ec4,4,3.0725477
0f51dbd,4,4.613222
0f560cf,3,3.419173
0f5c12f,4,4.013193
0f69e05,3,3.4609876
0f6cdb4,3,2.2696025
0f789a2,6,4.4479733
0f7aadf,3,3.8647914
0fa92b4,4,3.426397
0fb0f34,2,1.0708929
0fc99a9,3,3.393488
0fe1d3e,4,3.6601338
0ffc18d,3,3.5761108
10159ff,1,1.4418964
101ff6a,4,3.382046
1023766,3,2.6156483
103d884,4,3.6377053
10444ef,3,2.2532487
105d8a4,4,2.71917
1061742,4,3.8523004
1064c41,2,2.3304114
106ec05,1,1.1167186
1083f35,2,2.4713547
1085852,5,4.19712
10a0374,4,3.6471357
10a3665,1,2.7507813
10bc1b7,2,1.3971581
10d4feb,4,3.7583787
10db454,2,2.6551034
10dbcec,3,3.8775666
10ebd3c,4,3.8511646
10efec8,3,2.5880055
10fda69,3,3.631005
110eebe,2,1.8365552
1179156,4,2.6578326
1191933,3,2.8470688
11ece20,2,1.986743
11fa7e9,2,1.942376
11fb07e,4,4.031363
12095b2,3,2.8412516
120cb91,5,4.6670256
1215ca0,4,4.193495
12309f9,5,4.144747
1240bc6,2,3.380278
124b5f9,3,2.5561004
1259ea4,3,3.248125
126187d,1,1.838405
126b69a,4,3.4904535
127dd08,1,1.1052257
128dd5a,4,4.2959356
12997a5,3,3.3063993
12ad17a,4,3.896763
12cefbe,3,2.8412838
1314aa2,2,2.0645995
136fadf,4,3.9520807
13846d3,3,3.1027212
138da74,2,2.749325
139ec0a,3,3.601439
13ce90a,3,3.059718
13d8060,3,3.2242508
13e2ae4,3,4.0681124
13e7ace,1,1.1546432
1409186,2,2.9546287
14123e6,1,1.8915662
141315e,1,1.0609963
14174ed,6,5.284088
141df49,2,2.425056
141f967,3,3.4657974
142fbeb,3,3.8005898
143fb6e,2,1.4460753
1445aea,2,2.5658486
14706c7,5,4.1484165
1482f42,3,3.0893173
1494422,4,3.8008509
1498b6e,4,3.6032748
14afb00,3,3.672019
14b1d67,2,1.6529968
14b486e,3,2.9236393
14b54d0,2,2.2657936
14b8fbb,4,3.9033566
14c37b2,4,3.698309
14c4255,4,3.8474984
14ce186,4,3.9439158
14cfa29,3,3.909739
14d000b,3,2.8371682
14d573e,3,3.1094778
14df8e2,3,3.8843017
14f5af7,3,3.0870354
151a2ea,3,3.417971
153e8fe,2,2.562061
15479c1,2,2.3565292
154f5c1,2,1.8663533
1575077,4,4.04801
1579cb7,4,3.8072095
1580723,2,2.2275996
1582312,1,1.5277305
158d50f,4,3.9597611
158f25e,3,3.1623912
15992f4,3,3.3733618
15b2b88,2,2.4084811
15c7911,3,3.4181733
15c7e62,4,3.5089242
15dd182,4,4.5105157
15de5b1,2,1.6434052
15ec4fa,4,4.7064414
15f2066,2,2.6104932
15f9033,3,3.1663136
15fa958,4,3.29951
15fc2ac,3,2.6591282
160bab7,4,3.3632934
1621180,4,3.8485746
163010e,3,3.7641509
163e61d,3,3.2116091
164ffb9,3,2.3061533
1651722,2,2.3808658
165ec3d,2,2.853127
16687f8,4,4.1905575
1675f05,1,2.2827582
1679026,3,3.477221
167f589,3,3.136633
168bb04,3,3.0990753
1696647,3,2.111314
169fccf,4,3.9526486
16b2a71,3,2.999742
16c2f13,2,2.201386
16d22a1,4,4.158906
16d2b9e,3,2.0774145
16ead3d,1,1.7676859
16ed2eb,1,3.4947908
1710770,2,2.0100324
173dcbd,2,2.900043
1750767,5,4.0362506
175419b,3,3.3284345
175775c,5,4.084915
175ec92,3,2.6048365
177a7d7,4,3.7115605
177febf,3,2.1295948
1783b9f,2,2.1374502
179cb57,4,4.4309454
17bb4bc,3,2.4053473
17ec828,4,3.3217547
17f590a,4,4.0150847
17fe311,3,3.3901339
182536b,3,3.076154
1833139,4,3.2899425
183678c,4,3.7887363
1849da9,3,3.154064
184d83c,3,3.6834807
1852090,4,3.6607058
18560d1,3,3.2431223
187c555,1,1.7705834
18834d3,3,3.3880694
18a1958,2,2.8889265
18a3ec7,3,3.6407952
18acc14,2,1.3472831
18c9ed8,4,3.8733907
18cbfcc,3,3.5085201
18d3320,4,4.306699
18f7fc7,2,1.6166658
18f9457,4,3.905542
190716b,2,1.8991367
190a8d4,3,2.440261
190ca77,5,4.0886755
191623d,5,3.931747
191f22e,3,4.605378
192c7f5,3,3.129631
192dd1b,3,3.382413
192f5f6,2,1.2690043
194ce55,3,2.8658783
194eb61,3,2.7592149
195345f,2,1.5824721
1962ad7,4,4.0981665
197ea96,2,3.369747
1999c5d,4,4.4854293
19c4c74,3,3.8288121
19db546,2,1.9758428
19dee01,2,3.7811897
19e5e8b,2,2.171394
19ea9ea,2,2.039535
19fcf9f,1,3.2965705
1a10d27,3,3.0115962
1a30445,2,1.8448508
1a8c6b7,2,2.267398
1aac26b,1,1.808389
1abc249,1,1.5053353
1af6bd0,4,3.7650728
1b0c156,4,4.1842003
1b2bd26,2,2.527321
1b2cd91,4,4.137473
1b31f9f,3,2.8505838
1b3b11e,3,3.0693026
1b3c850,3,3.4804587
1b3fba8,3,3.8255262
1b43b9e,3,2.9403262
1b45c61,6,5.0147014
1b5891f,2,1.9681283
1b6c945,2,2.2436056
1b7ce1c,3,3.8280454
1b92860,2,3.364426
1b9b518,4,3.718039
1bb0b2b,2,2.7964826
1bc07ce,3,3.2358365
1bd9707,2,2.137792
1bdcde3,3,3.272584
1bee451,3,2.832945
1bf4ba6,3,3.1681564
1bf8cee,3,3.520193
1bfefc4,4,3.9446557
1c0c7cd,3,3.3323193
1c139c1,5,4.610258
1c1c470,5,4.0016994
1c2cde0,2,2.717
1c2e15b,3,2.2774258
1c36085,4,3.9184031
1c4115c,3,1.999147
1c45114,3,3.8502643
1c49271,2,2.635343
1c6bf32,2,3.014577
1c745e9,5,4.0717144
1c80539,1,1.835324
1c84003,2,2.4984856
1c8ac21,3,3.054508
1c8c3de,3,2.8527348
1c8c585,3,3.4187884
1c98fd5,3,3.4447134
1caaf3f,3,3.4690561
1cb6294,1,2.5698743
1cb7062,2,2.194098
1cb73aa,2,2.3010712
1cbe5ec,2,2.077959
1cc616f,4,3.8399596
1cc6247,3,2.8792443
1cc8f9d,1,1.1355902
1cd0bbb,2,1.7667546
1cd1479,2,1.6536084
1cdccc2,2,1.9925097
1cf90a1,2,2.6307216
1cfab57,5,4.4588137
1d12e5e,3,3.4633958
1d14fc4,3,2.2060676
1d1b2ad,2,2.1013968
1d20cae,3,3.5848022
1d24933,4,3.603253
1d2584d,2,2.1900983
1d2f823,2,2.911701
1d31ebd,2,3.0766556
1d38f14,4,4.1669044
1d4afd8,3,3.5358925
1d580b3,4,3.4601104
1d5fd7e,2,2.877492
1d7c97a,4,4.1213098
1d80630,5,4.329487
1d8869d,2,2.4357805
1d8e8c7,5,4.801261
1d9389b,2,4.097947
1d9e356,3,3.6210465
1da634a,3,3.6801193
1da8f12,5,4.8531446
1db605b,1,1.736215
1dd6a58,4,4.2455425
1dd9df1,2,2.6755323
1de8098,3,3.1661339
1e14a01,2,3.1871283
1e26ea8,4,3.631455
1e2c5f1,3,3.8583283
1e44652,2,1.6221793
1e54327,3,2.9414012
1e5bfd5,2,2.7476346
1e860bc,2,2.0979939
1ea12d7,2,2.6844072
1ea87c7,3,2.7951095
1ec9d22,2,1.4645689
1ed10fe,4,3.6820502
1edf4db,3,3.666571
1ee5f0a,1,1.0630704
1efd3f9,3,3.7363894
1efe2a5,3,2.8432357
1f04460,3,2.5345764
1f06856,3,2.6212
1f1e073,3,3.7735164
1f30de7,3,3.1240292
1f4513c,3,3.5898895
1f4aec1,4,3.454345
1f4fabd,2,2.8709958
1f7a4d9,4,3.9053237
1f7e64f,3,3.1241398
1fa91e9,3,3.9674382
1fc46cb,3,3.4586194
1fd270c,3,3.9515853
1fd6b7f,5,4.414237
1fe34e0,3,2.8008323
200fcf4,2,3.3943791
203725b,3,2.9541044
20383c7,4,3.869096
203dcec,4,4.2149115
205075e,3,3.2149048
2062bda,3,2.9180737
2078da0,3,3.1321733
2079bbf,2,3.009078
20cdd57,3,2.3894944
20d9bb9,3,3.3462746
